date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin,Taj,Silas,Beatrice,Willa
18-44-05,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-44-15,0,33,46,0,35,0,43,0,0,0,0,0,33,56,0,32
18-44-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-44-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-44-45,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-44-55,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-45-05,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-45-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-45-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-45-35,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-45-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-45-55,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,32
18-46-05,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-46-15,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-46-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-46-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-46-45,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
18-46-55,0,33,46,0,36,0,43,0,0,0,0,0,33,57,0,33
18-47-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-47-15,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-47-25,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-47-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-47-45,0,33,45,0,36,0,42,0,0,0,0,0,34,57,0,32
18-47-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-48-05,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-48-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-48-25,0,33,46,0,35,0,43,0,0,0,0,0,33,57,0,33
18-48-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-48-45,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,32
18-48-55,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-49-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-49-15,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,33
18-49-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-49-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-49-45,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-49-55,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-50-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-50-15,0,33,44,0,35,0,43,0,0,0,0,0,34,57,0,32
18-50-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-50-35,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-50-45,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-50-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-51-05,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-51-15,0,33,45,0,36,0,44,0,0,0,0,0,33,57,0,32
18-51-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-51-35,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,32
18-51-45,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-51-55,0,33,44,0,36,0,43,0,0,0,0,0,33,56,0,33
18-52-05,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,32
18-52-15,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-52-25,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-52-35,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-52-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-52-55,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,32
18-53-05,0,33,44,0,36,0,43,0,0,0,0,0,33,56,0,33
18-53-15,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-53-25,0,33,44,0,36,0,43,0,0,0,0,0,34,57,0,33
18-53-35,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,33
18-53-45,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-53-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-54-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-54-15,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-54-25,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-54-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-54-45,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-54-55,0,33,45,0,35,0,43,0,0,0,0,0,34,56,0,33
18-55-05,0,33,45,0,36,0,43,0,0,0,0,0,34,58,0,33
18-55-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-55-25,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-55-35,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-55-45,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,32
18-55-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-56-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-56-15,0,33,46,0,35,0,43,0,0,0,0,0,34,57,0,33
18-56-25,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-56-35,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
18-56-45,0,33,46,0,36,0,43,0,0,0,0,0,33,57,0,32
18-56-55,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-57-05,0,33,45,0,36,0,43,0,0,0,0,0,33,57,0,33
18-57-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-57-25,0,33,45,0,35,0,42,0,0,0,0,0,34,57,0,33
18-57-35,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-57-45,0,33,45,0,35,0,42,0,0,0,0,0,34,56,0,32
18-57-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-58-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-58-15,0,33,46,0,36,0,43,0,0,0,0,0,34,57,0,33
18-58-25,0,33,45,0,36,0,42,0,0,0,0,0,33,56,0,32
18-58-35,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,32
18-58-45,0,33,45,0,36,0,43,0,0,0,0,0,34,56,0,33
18-58-55,0,33,45,0,35,0,43,0,0,0,0,0,34,57,0,33
18-59-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-59-15,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
18-59-25,0,33,45,0,35,0,43,0,0,0,0,0,33,57,0,33
18-59-35,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,32
18-59-45,0,33,46,0,35,0,43,0,0,0,0,0,34,56,0,33
18-59-55,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
19-00-05,0,33,45,0,36,0,43,0,0,0,0,0,34,57,0,33
19-00-15,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,33
19-00-25,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,33
19-00-35,0,33,46,0,0,0,43,0,0,0,0,0,34,57,0,33
19-00-45,0,33,44,0,0,0,43,0,0,0,0,0,33,57,0,33
19-00-55,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,32
19-01-05,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,32
19-01-15,0,33,46,0,0,0,43,0,0,0,0,0,34,57,0,33
19-01-25,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,32
19-01-35,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,33
19-01-45,0,33,46,0,0,0,43,0,0,0,0,0,34,56,0,32
19-01-55,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,33
19-02-05,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,33
19-02-15,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,32
19-02-25,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,32
19-02-35,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,32
19-02-45,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,33
19-02-55,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,33
19-03-05,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,33
19-03-15,0,33,45,0,0,0,42,0,0,0,0,0,33,56,0,33
19-03-25,0,33,45,0,0,0,42,0,0,0,0,0,34,57,0,33
19-03-35,0,33,46,0,0,0,43,0,0,0,0,0,34,57,0,32
19-03-45,0,33,45,0,0,0,42,0,0,0,0,0,34,57,0,32
19-03-55,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,32
19-04-05,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,33
19-04-15,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,33
19-04-25,0,33,45,0,0,0,43,0,0,0,0,0,33,57,0,33
19-04-35,0,33,45,0,0,0,43,0,0,0,0,0,34,57,0,32
19-04-45,0,33,0,0,0,0,43,0,0,0,0,0,34,56,0,32
19-04-55,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-05-05,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-05-15,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-05-25,0,33,0,0,0,0,43,0,0,0,0,0,34,56,0,33
19-05-35,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-05-45,0,33,0,0,0,0,43,0,0,0,0,0,33,57,0,32
19-05-55,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-06-05,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-06-15,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-06-25,0,33,0,0,0,0,43,0,0,0,0,0,34,56,0,33
19-06-35,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-06-45,0,33,0,0,0,0,43,0,0,0,0,0,34,57,0,33
19-06-55,0,33,0,0,0,0,43,0,0,0,0,0,33,57,0,33
19-07-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,32
19-07-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-07-25,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,32
19-07-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-07-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-07-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-08-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-08-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-08-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-08-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-08-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,32
19-08-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-09-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-09-15,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-09-25,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-09-35,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-09-45,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-09-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,32
19-10-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-10-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-10-25,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-10-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-10-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-10-55,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-11-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-11-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-11-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-11-35,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-11-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-11-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-12-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-12-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-12-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-12-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-12-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-12-55,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-13-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-13-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-13-25,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-13-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-13-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-13-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-14-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-14-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-14-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-14-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-14-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-14-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-15-05,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-15-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-15-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-15-35,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-15-45,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-15-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,32
19-16-05,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-16-15,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-16-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-16-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-16-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-16-55,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-17-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-17-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-17-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-17-35,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-17-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-17-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-18-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-18-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-18-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-18-35,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-18-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-18-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-19-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-19-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-19-25,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-19-35,0,33,0,0,0,0,0,0,0,0,0,0,34,56,0,33
19-19-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-19-55,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-20-05,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-20-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-20-25,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-20-35,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-20-45,0,35,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-20-55,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-21-05,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-21-15,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-21-25,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-21-35,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-21-45,0,34,0,0,0,0,0,0,0,0,0,0,35,57,0,33
19-21-55,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-22-05,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,33
19-22-15,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-22-25,0,34,0,0,0,0,0,0,0,0,0,0,34,56,0,0
19-22-35,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-22-45,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-22-55,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-23-05,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-23-15,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-23-25,0,34,0,0,0,0,0,0,0,0,0,0,34,56,0,0
19-23-35,0,35,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-23-45,0,35,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-23-55,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-24-05,0,34,0,0,0,0,0,0,0,0,0,0,34,56,0,0
19-24-15,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-24-25,0,34,0,0,0,0,0,0,0,0,0,0,34,58,0,0
19-24-35,0,34,0,0,0,0,0,0,0,0,0,0,34,58,0,0
19-24-45,0,33,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-24-55,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-25-05,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-25-15,0,34,0,0,0,0,0,0,0,0,0,0,35,57,0,0
19-25-25,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-25-35,0,34,0,0,0,0,0,0,0,0,0,0,34,57,0,0
19-25-45,0,34,0,0,0,0,0,0,0,0,0,0,35,57,0,0
19-25-55,0,42,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-26-05,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-26-15,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-26-25,0,48,0,0,0,0,0,0,0,0,0,0,33,49,0,0
19-26-35,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-26-45,0,47,0,0,0,0,0,0,0,0,0,0,33,49,0,0
19-26-55,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-27-05,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-27-15,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-27-25,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-27-35,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-27-45,0,48,0,0,0,0,0,0,0,0,0,0,33,52,0,0
19-27-55,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-28-05,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-28-15,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-28-25,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-28-35,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-28-45,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-28-55,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-29-05,0,48,0,0,0,0,0,0,0,0,0,0,33,49,0,0
19-29-15,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-29-25,0,39,0,0,0,0,0,0,0,0,0,0,34,52,0,0
19-29-35,0,40,0,0,0,0,0,0,0,0,0,0,34,51,0,0
19-29-45,0,45,0,0,0,0,0,0,0,0,0,0,34,51,0,0
19-29-55,0,45,0,0,0,0,0,0,0,0,0,0,34,51,0,0
19-30-05,0,44,0,0,0,0,0,0,0,0,0,0,34,52,0,0
19-30-15,0,45,0,0,0,0,0,0,0,0,0,0,34,50,0,0
19-30-25,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-30-35,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-30-45,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-30-55,0,47,0,0,0,0,0,0,0,0,0,0,33,52,0,0
19-31-05,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-31-15,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-31-25,0,48,0,0,0,0,0,0,0,0,0,0,33,50,0,0
19-31-35,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-31-45,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-31-55,0,47,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-32-05,0,48,0,0,0,0,0,0,0,0,0,0,33,51,0,0
19-32-15,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-32-25,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-32-35,0,48,0,0,0,0,0,0,0,0,0,0,0,49,0,0
19-32-45,0,47,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-32-55,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-33-05,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-33-15,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-33-25,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-33-35,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-33-45,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-33-55,0,47,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-34-05,0,48,0,0,0,0,0,0,0,0,0,0,0,49,0,0
19-34-15,0,48,0,0,0,0,0,0,0,0,0,0,0,52,0,0
19-34-25,0,48,0,0,0,0,0,0,0,0,0,0,0,49,0,0
19-34-35,0,47,0,0,0,0,0,0,0,0,0,0,0,49,0,0
19-34-45,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-34-55,0,48,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-35-05,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-35-15,0,48,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-35-25,0,48,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-35-35,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-35-45,0,47,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-35-55,0,48,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-36-05,0,48,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-36-15,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-36-25,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-36-35,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-36-45,0,48,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-36-55,0,48,0,0,0,0,0,0,0,0,0,0,0,52,0,0
19-37-05,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-37-15,0,48,0,0,0,0,0,0,0,0,0,0,0,52,0,0
19-37-25,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-37-35,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-37-45,0,47,0,0,0,0,0,0,0,0,0,0,0,52,0,0
19-37-55,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-38-05,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-38-15,0,47,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-38-25,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-38-35,0,47,0,0,0,0,0,0,0,0,0,0,0,51,0,0
19-38-45,0,47,0,0,0,0,0,0,0,0,0,0,0,50,0,0
19-38-55,0,48,0,0,0,0,0,0,0,0,0,0,0,51,0,0
