date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
14-02-15,35,0,32,0,0,0,0,0,0,0,0,0,31,0,37,0
14-02-25,35,0,35,0,0,0,0,0,0,0,0,0,0,0,38,0
14-02-35,35,0,31,0,0,0,0,0,0,0,0,0,33,0,37,0
14-02-45,35,0,32,0,0,0,0,0,0,0,0,0,33,0,37,0
14-02-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-03-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-03-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-03-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-03-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-03-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-03-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-04-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-04-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-04-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-04-35,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-04-45,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-04-55,35,0,34,0,0,0,0,0,0,0,0,0,0,0,36,0
14-05-05,35,0,34,0,0,0,0,0,0,0,0,0,0,0,38,0
14-05-15,35,0,31,0,0,0,0,0,0,0,0,0,0,0,38,0
14-05-25,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-05-35,35,0,36,0,0,0,0,0,0,0,0,0,0,0,37,0
14-05-45,35,0,37,0,0,0,0,0,0,0,0,0,0,0,37,0
14-05-55,35,0,37,0,0,0,0,0,0,0,0,0,0,0,37,0
14-06-05,35,0,40,0,0,0,0,0,0,0,0,0,0,0,37,0
14-06-15,35,0,38,0,0,0,0,0,0,0,0,0,0,0,37,0
14-06-25,35,0,37,0,0,0,0,0,0,0,0,0,0,0,37,0
14-06-35,35,0,37,0,0,0,0,0,0,0,0,0,0,0,37,0
14-06-45,35,0,36,0,0,0,0,0,0,0,0,0,0,0,37,0
14-06-55,35,0,37,0,0,0,0,0,0,0,0,0,0,0,37,0
14-07-05,35,0,36,0,0,0,0,0,0,0,0,0,0,0,37,0
14-07-15,35,0,38,0,0,0,0,0,0,0,0,0,0,0,37,0
14-07-25,35,0,41,0,0,0,0,0,0,0,0,0,0,0,38,0
14-07-35,35,0,41,0,0,0,0,0,0,0,0,0,0,0,37,0
14-07-45,35,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0
14-07-55,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-08-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-08-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-08-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,38,0
14-08-35,35,0,42,0,0,0,0,0,0,0,0,0,0,0,37,0
14-08-45,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
14-08-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-09-05,35,0,33,31,0,0,0,0,0,0,0,0,0,0,37,0
14-09-15,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
14-09-25,35,0,38,0,0,0,0,0,0,0,0,0,0,0,37,0
14-09-35,35,0,36,32,0,0,0,0,0,0,0,0,0,0,37,0
14-09-45,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-09-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-10-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-10-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-10-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-10-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-10-45,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-10-55,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-11-05,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
14-11-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-11-25,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-11-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-11-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-11-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-12-05,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
14-12-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-12-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-12-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-12-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-12-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-13-05,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-13-15,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-13-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-13-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-13-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-13-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-14-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-14-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-14-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-14-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-14-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-14-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-15-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-15-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-15-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-15-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-15-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-15-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-16-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-16-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-16-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-16-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-16-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-16-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-17-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-17-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-17-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-17-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-17-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-17-55,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-18-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-18-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-18-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,36,0
14-18-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-18-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-18-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-19-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-19-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-19-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-19-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-19-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-19-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-20-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-20-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-20-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-20-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-20-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-20-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-21-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-21-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-21-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-21-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-21-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-21-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-22-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-22-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-22-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-22-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-22-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-22-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-23-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-23-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-23-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-23-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-23-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-23-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-24-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-24-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-24-25,35,0,0,0,0,31,0,0,0,0,0,0,0,0,38,0
14-24-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-24-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-24-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-25-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-25-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-25-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-25-35,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-25-45,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-25-55,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-26-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-26-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-26-25,35,0,0,0,0,0,0,31,0,0,0,0,0,0,38,0
14-26-35,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-26-45,35,0,0,31,0,0,0,35,0,0,0,0,0,0,37,0
14-26-55,35,0,0,0,0,0,0,37,0,0,0,0,0,0,38,0
14-27-05,35,0,0,0,0,0,0,33,0,0,0,0,0,0,38,0
14-27-15,35,0,0,0,0,0,0,34,0,0,0,0,0,0,37,0
14-27-25,35,0,0,0,0,0,0,33,0,0,0,0,0,0,37,0
14-27-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-27-45,35,0,0,0,0,0,0,31,0,0,0,0,0,0,36,0
14-27-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-28-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-28-15,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-28-25,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-28-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-28-45,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-28-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-29-05,35,0,31,0,0,0,0,0,0,0,0,0,0,0,37,0
14-29-15,35,0,31,31,0,0,0,31,0,0,0,0,0,0,37,0
14-29-25,35,0,43,0,0,0,0,0,0,0,0,0,0,0,37,0
14-29-35,35,0,39,0,0,0,0,31,0,0,0,0,0,0,36,0
14-29-45,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-29-55,35,0,33,31,0,0,0,31,0,0,0,0,0,0,36,0
14-30-05,35,0,33,33,0,0,0,31,0,0,0,0,0,0,35,0
14-30-15,35,0,36,32,0,0,0,31,0,0,0,0,0,0,37,0
14-30-25,35,0,31,0,0,0,0,0,0,0,0,0,0,0,36,0
14-30-35,35,0,0,0,0,0,0,31,0,0,0,0,0,0,36,0
14-30-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-30-55,35,0,31,33,0,0,0,0,0,0,0,0,0,0,35,0
14-31-05,35,0,33,37,0,0,0,0,0,0,0,0,0,0,37,0
14-31-15,35,0,34,0,0,0,0,0,0,0,0,0,0,0,37,0
14-31-25,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-31-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-31-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-31-55,35,0,33,0,0,0,0,0,0,0,0,0,0,0,37,0
14-32-05,35,0,40,0,0,0,0,0,0,0,0,0,0,0,37,0
14-32-15,35,0,32,0,0,0,0,0,0,0,0,0,0,0,37,0
14-32-25,35,0,31,0,0,0,0,31,0,0,0,0,0,0,37,0
14-32-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-32-45,35,0,34,31,0,0,0,0,0,0,0,0,0,0,37,0
14-32-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-33-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-33-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-33-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-33-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-33-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-33-55,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-34-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-34-15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-34-25,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-34-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-34-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-34-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-35-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-35-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-35-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-35-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-35-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-35-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-36-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-36-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-36-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-36-35,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-36-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-36-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-37-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-37-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-37-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-37-35,35,0,0,0,0,0,0,31,0,0,0,0,0,0,38,0
14-37-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-37-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-38-05,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-38-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-38-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-38-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-38-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-38-55,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-39-05,36,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-39-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-39-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-39-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-39-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-39-55,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-40-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14-40-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-40-25,36,0,0,0,0,0,0,31,0,0,0,0,0,0,36,0
14-40-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-40-45,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-40-55,35,0,0,0,0,0,0,31,0,0,0,0,0,0,38,0
14-41-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-41-15,35,0,0,0,0,0,0,31,0,0,0,0,0,0,38,0
14-41-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-41-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-41-45,35,0,0,0,0,0,0,31,0,0,0,0,0,0,38,0
14-41-55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-42-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-42-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-42-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-42-35,35,0,0,0,0,0,0,31,0,0,0,0,0,0,38,0
14-42-45,35,0,0,0,0,32,0,31,0,0,0,0,0,0,37,0
14-42-55,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-43-05,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-43-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-43-25,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-43-35,35,0,0,0,0,31,0,31,0,0,0,0,0,0,37,0
14-43-45,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-43-55,35,0,33,0,0,0,0,0,0,0,0,0,0,0,37,0
14-44-05,35,0,32,0,0,0,0,31,0,0,0,0,0,0,37,0
14-44-15,35,0,31,0,0,31,0,31,0,0,0,0,0,0,37,0
14-44-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-44-35,35,0,32,0,0,0,0,31,0,0,0,0,0,0,37,0
14-44-45,35,0,0,0,0,31,0,0,0,0,0,0,0,0,36,0
14-44-55,35,0,0,0,0,32,0,0,0,0,0,0,0,0,37,0
14-45-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-45-15,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-45-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-45-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-45-45,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-45-55,35,0,0,0,0,31,0,0,0,0,0,0,0,0,36,0
14-46-05,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-46-15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-46-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-46-35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-46-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-46-55,35,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0
14-47-05,35,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
14-47-15,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-47-25,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-47-35,35,0,0,0,0,0,0,31,0,0,0,0,0,0,37,0
14-47-45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
14-47-55,35,0,34,0,0,0,0,0,0,0,0,0,0,0,35,0
14-48-05,35,0,32,0,0,0,0,31,0,0,0,0,0,0,36,0
14-48-15,35,0,41,0,0,0,0,0,0,0,0,0,0,0,37,0
14-48-25,35,0,45,0,0,31,0,0,0,0,0,0,0,0,36,0
14-48-35,35,0,50,0,0,0,0,0,0,0,0,0,0,0,32,0
14-48-45,35,0,51,32,0,0,0,0,0,0,0,0,0,0,33,0
14-48-55,35,0,51,0,0,0,0,31,0,0,0,0,0,0,35,0
14-49-05,35,0,51,0,0,31,0,31,0,0,0,0,0,0,36,0
14-49-15,35,0,51,33,0,0,0,0,0,0,0,0,0,0,36,0
14-49-25,34,0,52,0,0,31,0,0,0,0,0,0,0,0,35,0
14-49-35,34,0,51,0,0,0,0,0,0,0,0,0,0,0,35,0
14-49-45,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-49-55,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-50-05,34,0,53,0,0,0,0,0,0,0,0,0,0,0,35,0
14-50-15,34,0,51,0,0,0,0,0,0,0,0,0,0,0,35,0
14-50-25,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-50-35,34,0,53,0,0,33,0,0,0,0,0,0,0,0,35,0
14-50-45,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-50-55,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-51-05,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-51-15,35,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-51-25,34,0,53,0,0,31,0,0,0,0,0,0,0,0,35,0
14-51-35,35,0,51,0,0,32,0,0,0,0,0,0,0,0,35,0
14-51-45,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-51-55,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-52-05,34,0,51,0,0,0,0,0,0,0,0,0,0,0,35,0
14-52-15,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-52-25,34,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0
14-52-35,34,0,51,0,0,31,0,0,0,0,0,0,0,0,36,0
14-52-45,35,0,52,33,0,0,0,0,0,0,0,0,0,0,35,0
14-52-55,34,0,53,37,0,0,0,31,0,0,0,0,0,0,36,0
14-53-05,34,0,53,36,0,0,0,31,0,0,0,0,0,0,35,0
14-53-15,34,0,53,38,0,0,0,0,0,0,0,0,0,0,35,0
14-53-25,34,0,53,37,0,0,0,31,0,0,0,0,0,0,35,0
14-53-35,34,0,53,37,0,0,0,31,0,0,0,0,0,0,35,0
14-53-45,34,0,51,37,0,0,0,31,0,0,0,0,0,0,36,0
14-53-55,34,0,53,36,0,0,0,31,0,0,0,0,0,0,35,0
14-54-05,34,0,52,37,0,0,0,31,0,0,0,0,0,0,34,0
14-54-15,34,0,52,37,0,0,0,0,0,0,0,0,0,0,35,0
14-54-25,35,0,52,37,0,31,0,31,0,0,0,0,0,0,34,0
14-54-35,34,0,52,37,0,44,0,31,0,0,0,0,0,0,34,0
14-54-45,34,0,54,38,0,46,0,31,0,0,0,0,0,0,34,0
14-54-55,34,0,53,37,0,46,0,31,0,0,0,0,0,0,34,0
14-55-05,34,0,52,37,0,46,0,31,0,0,0,0,0,0,34,0
14-55-15,34,0,52,38,0,47,0,31,0,0,0,0,0,0,34,0
14-55-25,34,0,53,37,0,46,0,31,0,0,0,0,0,0,34,0
14-55-35,34,0,53,37,0,47,0,31,0,0,0,0,0,0,34,0
14-55-45,34,0,53,37,0,46,0,31,0,0,0,0,0,0,35,0
14-55-55,34,0,53,37,0,46,0,31,0,0,0,0,0,0,33,0
14-56-05,34,0,53,38,0,46,0,31,0,0,0,0,0,0,34,0
14-56-15,34,0,53,38,0,47,0,31,0,0,0,0,0,0,34,0
14-56-25,34,0,52,37,0,47,0,31,0,0,0,0,0,0,34,0
14-56-35,34,0,52,38,0,47,0,31,0,0,0,0,0,0,35,0
14-56-45,34,0,53,37,0,48,0,31,0,0,0,0,0,0,39,0
14-56-55,34,0,52,38,0,47,0,31,0,0,0,0,0,0,41,0
14-57-05,34,0,53,37,0,47,0,31,0,0,0,0,31,0,40,0
14-57-15,34,0,52,37,0,47,0,0,0,0,0,0,33,0,39,0
14-57-25,34,0,53,38,0,47,0,32,0,0,0,0,34,0,42,0
14-57-35,34,0,52,38,0,48,0,32,0,0,0,0,34,0,41,0
14-57-45,34,0,53,38,0,48,0,32,0,0,0,0,34,0,42,0
14-57-55,34,0,53,38,0,47,0,31,0,0,0,0,34,0,41,0
14-58-05,34,0,53,38,0,48,0,31,0,0,0,0,34,0,42,0
14-58-15,34,0,53,37,0,48,0,32,0,0,0,0,34,0,41,0
14-58-25,34,0,52,37,0,48,0,31,0,0,0,0,34,0,41,0
14-58-35,34,0,53,37,0,48,0,31,0,0,0,0,34,0,42,0
14-58-45,34,0,53,37,0,48,0,32,0,0,0,0,34,0,42,0
14-58-55,34,0,53,37,0,48,0,31,0,0,0,0,34,0,43,0
14-59-05,34,0,53,37,0,48,0,31,0,0,0,0,34,0,42,0
14-59-15,34,0,53,37,0,46,0,32,0,0,0,0,34,0,43,0
14-59-25,34,0,53,38,0,48,0,32,0,0,0,0,34,0,42,0
14-59-35,34,0,53,38,0,48,0,32,0,0,0,0,34,0,42,0
14-59-45,34,0,53,38,0,48,0,32,0,0,0,0,34,0,42,0
14-59-55,34,0,53,38,0,49,0,32,0,0,0,0,34,0,42,0
15-00-05,34,0,53,38,0,47,0,32,0,0,0,0,34,0,42,0
15-00-15,34,0,53,38,0,47,0,31,0,0,0,0,34,0,42,0
15-00-25,34,0,53,38,0,47,0,32,0,0,0,0,34,0,42,0
15-00-35,34,0,52,38,0,47,0,32,0,0,0,0,34,0,42,0
15-00-45,34,0,53,38,0,48,0,32,0,0,0,0,34,0,41,0
15-00-55,34,0,52,38,0,47,0,31,0,0,0,0,34,0,42,0
15-01-05,34,0,52,38,0,48,0,32,0,0,0,0,34,0,42,0
15-01-15,34,0,52,38,0,48,0,32,0,0,0,0,34,0,42,0
15-01-25,34,0,52,38,0,48,0,32,0,0,0,0,34,0,42,0
15-01-35,34,0,53,38,0,48,0,32,0,0,0,0,34,0,42,0
15-01-45,34,0,53,38,0,48,0,32,0,0,0,0,34,0,42,0
15-01-55,34,0,52,38,0,48,0,32,0,0,0,0,34,0,41,0
15-02-05,34,0,53,38,0,48,0,32,0,0,0,0,34,0,42,0
15-02-15,34,0,52,38,0,47,0,32,0,0,0,0,34,0,42,0
15-02-25,34,0,53,38,0,48,0,31,0,0,0,0,34,0,41,0
15-02-35,34,0,52,38,0,48,0,32,0,0,0,0,34,0,41,0
15-02-45,34,0,52,38,0,48,0,32,0,0,0,0,34,0,42,0
15-02-55,34,0,52,39,0,48,0,32,0,0,0,0,34,0,42,0
15-03-05,34,0,52,38,0,48,0,32,0,0,0,0,34,0,42,0
