date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
13-22-11,31,52,0,0,31,0,0,0,0,46,0,0,0,0,48,0
13-22-21,31,52,35,0,31,0,0,0,0,49,0,0,0,0,47,0
13-22-31,35,52,35,0,32,0,0,0,0,47,0,0,0,0,45,0
13-22-41,31,52,33,0,0,0,33,0,0,49,0,0,0,0,48,0
13-22-51,31,52,35,0,32,0,0,0,0,49,0,0,0,0,46,0
13-23-01,0,52,37,0,33,0,0,0,0,47,0,0,0,0,48,0
13-23-11,35,52,39,0,32,0,0,0,0,0,0,0,0,0,48,0
13-23-21,0,52,37,0,0,0,0,0,0,49,0,0,0,0,47,0
13-23-31,38,50,36,0,33,0,0,0,0,49,0,0,0,0,45,0
13-23-41,0,51,0,0,32,0,36,0,0,49,0,0,0,0,46,0
13-23-51,0,52,31,0,32,0,38,0,0,49,0,0,0,0,47,0
13-24-01,0,51,0,0,32,31,33,0,0,42,0,0,0,0,45,0
13-24-11,0,51,0,0,32,0,31,0,0,41,0,0,0,0,46,0
13-24-21,34,52,0,0,32,31,31,0,0,48,0,0,0,0,47,0
13-24-31,34,52,0,0,31,0,0,0,0,46,0,0,0,0,46,0
13-24-41,33,52,0,0,0,0,39,0,0,47,0,0,0,0,48,0
13-24-51,31,52,0,0,32,0,32,0,33,49,0,0,0,0,48,0
13-25-01,32,52,0,0,33,0,0,0,0,50,0,0,0,0,48,0
13-25-11,31,52,0,0,33,0,0,0,0,49,0,0,0,0,47,0
13-25-21,38,52,0,0,33,0,0,0,0,41,0,0,0,0,47,0
13-25-31,0,51,0,0,32,0,0,0,0,47,0,0,0,0,45,0
13-25-41,0,0,0,0,31,0,0,0,0,48,0,0,0,0,48,0
13-25-51,31,52,0,0,31,0,33,0,0,46,0,0,0,0,48,0
13-26-01,31,51,0,0,32,0,0,0,0,49,0,0,0,0,44,0
13-26-11,36,52,0,0,31,0,0,0,0,0,0,0,0,0,47,0
13-26-21,31,49,0,0,34,0,0,0,0,48,0,0,0,0,48,0
13-26-31,31,52,0,0,32,0,0,0,0,47,0,0,0,0,48,0
13-26-41,32,51,0,0,0,0,0,0,0,49,0,0,0,0,47,0
13-26-51,39,52,0,0,31,0,0,0,0,47,0,0,0,0,46,0
13-27-01,36,52,0,0,33,0,0,0,0,49,0,0,0,0,47,0
13-27-11,0,51,0,43,31,0,0,0,0,48,0,0,0,0,46,0
13-27-21,31,48,0,0,33,0,0,0,0,46,0,0,0,0,46,0
13-27-31,0,53,0,0,31,0,0,0,0,49,0,0,0,0,45,0
13-27-41,31,49,0,0,31,0,0,0,0,47,0,0,0,0,46,0
13-27-51,31,51,0,0,32,0,0,0,0,45,0,0,0,0,47,0
13-28-01,31,50,0,0,33,0,0,0,0,49,0,0,0,0,47,0
13-28-11,31,50,0,0,33,0,0,0,0,48,0,0,0,0,47,0
13-28-21,0,51,0,0,32,0,0,0,0,49,0,0,0,0,48,0
13-28-31,35,49,0,0,32,0,0,0,36,0,0,0,0,0,44,0
13-28-41,31,52,0,0,31,0,0,0,0,45,0,0,0,0,47,0
13-28-51,0,52,0,0,32,0,0,0,33,45,0,0,0,0,48,0
13-29-01,0,52,0,0,35,0,32,0,33,49,0,0,0,0,48,0
13-29-11,31,52,0,0,34,0,0,0,0,47,0,0,0,0,0,0
13-29-21,0,49,0,0,32,0,0,0,0,48,0,0,0,0,48,0
13-29-31,0,52,0,0,33,0,0,0,0,49,0,0,0,0,46,0
13-29-41,34,52,0,0,31,0,0,0,0,49,0,0,0,0,48,0
13-29-51,31,51,0,0,0,0,0,0,0,47,0,0,0,0,48,0
13-30-01,31,51,0,0,31,0,0,0,0,48,0,0,0,0,45,0
13-30-11,36,49,0,0,32,0,0,0,0,49,0,0,0,0,45,0
13-30-21,31,52,0,0,32,0,0,0,0,46,0,0,0,0,46,0
13-30-31,33,52,0,0,34,0,0,0,0,44,0,0,0,0,46,0
13-30-41,36,52,0,0,0,0,0,0,0,49,0,0,0,0,48,0
13-30-51,31,51,0,0,33,0,0,0,0,49,0,0,0,0,47,0
13-31-01,0,50,0,0,33,0,0,0,0,49,0,0,0,0,46,0
13-31-11,33,52,0,0,33,0,0,0,0,48,0,0,0,0,45,0
13-31-21,31,52,0,0,0,0,0,0,31,49,0,0,0,0,48,0
13-31-31,34,52,0,0,34,0,0,0,0,46,0,0,0,0,48,0
13-31-41,0,51,0,0,31,0,0,0,0,48,0,0,0,0,48,0
13-31-51,36,51,0,0,33,0,0,0,0,46,0,0,0,0,47,0
13-32-01,0,52,0,0,32,0,31,0,0,49,0,0,0,0,46,0
13-32-11,31,52,0,0,0,0,0,0,0,48,0,0,0,0,47,0
13-32-21,0,52,0,0,33,0,0,0,0,47,0,0,0,0,47,0
13-32-31,36,52,31,0,32,0,0,0,0,0,0,0,0,0,48,0
13-32-41,0,52,0,0,32,0,0,0,0,48,0,0,0,0,48,0
13-32-51,0,52,31,0,32,0,35,0,0,49,0,0,0,0,48,0
13-33-01,0,52,0,0,32,0,37,0,0,48,0,0,0,0,47,0
13-33-11,34,52,0,0,32,0,35,0,0,49,0,0,0,0,47,0
13-33-21,36,52,32,0,0,0,0,0,0,47,0,0,0,0,46,0
13-33-31,31,52,0,0,33,0,32,0,0,49,0,0,0,0,48,0
13-33-41,0,51,0,0,33,0,31,0,0,48,0,0,0,0,49,0
13-33-51,31,52,0,0,34,0,0,0,0,50,0,0,0,0,48,0
13-34-01,40,52,31,0,31,0,0,0,0,49,0,0,0,0,48,0
13-34-11,32,52,0,0,33,0,0,0,0,49,0,0,0,0,47,0
13-34-21,31,51,0,0,31,0,31,0,0,46,0,0,0,0,46,0
13-34-31,0,51,0,0,32,31,34,0,0,47,0,0,0,0,47,0
13-34-41,31,52,0,0,32,31,31,0,0,48,0,0,0,0,48,0
13-34-51,0,52,0,0,0,0,0,0,31,49,0,0,0,0,47,0
13-35-01,0,52,0,0,0,0,35,0,31,48,0,0,0,0,48,0
13-35-11,0,52,0,0,33,0,32,0,0,47,0,0,0,0,48,0
13-35-21,31,52,0,0,31,0,0,0,0,45,0,0,0,0,48,0
13-35-31,0,51,0,0,32,0,0,0,0,48,0,0,0,0,49,0
13-35-41,36,52,0,0,32,0,33,0,0,48,0,0,0,0,48,0
13-35-51,40,52,0,0,31,0,0,0,0,47,0,0,0,0,48,0
13-36-01,31,53,0,0,31,0,0,0,0,47,0,0,0,0,46,0
13-36-11,0,52,0,0,31,0,0,0,0,49,0,0,0,0,48,0
13-36-21,33,52,0,0,33,0,0,0,32,0,0,0,0,0,43,0
13-36-31,31,51,0,0,0,0,35,0,0,49,0,0,0,0,44,0
13-36-41,0,52,0,0,0,0,36,0,0,48,0,0,0,0,48,0
13-36-51,31,52,0,0,32,0,34,0,0,46,0,0,0,0,45,0
13-37-01,31,52,0,0,33,0,33,0,0,46,0,0,0,0,48,0
13-37-11,32,52,0,0,31,0,33,0,0,48,0,0,0,0,49,0
13-37-21,32,52,0,0,33,0,0,0,31,48,0,0,0,0,48,0
13-37-31,0,51,0,0,32,0,35,0,0,45,0,0,0,0,48,0
13-37-41,31,52,0,0,31,0,0,0,0,48,0,0,0,0,46,0
13-37-51,32,52,0,0,31,0,33,0,0,46,0,0,0,0,44,0
13-38-01,31,51,0,0,32,0,0,0,0,48,0,0,0,0,46,0
13-38-11,0,51,0,0,0,0,31,0,0,49,0,0,0,0,48,0
13-38-21,31,52,0,0,33,0,31,0,0,48,0,0,0,0,48,0
13-38-31,0,52,0,0,33,0,39,0,0,47,0,0,0,0,47,0
13-38-41,31,51,0,0,33,0,37,0,0,50,0,0,0,0,48,0
13-38-51,0,52,0,0,31,0,0,0,0,47,0,31,0,0,47,0
13-39-01,0,52,31,0,31,0,31,0,0,49,0,0,0,0,49,0
13-39-11,31,51,0,0,33,0,0,0,0,49,0,0,0,0,45,0
13-39-21,0,52,0,0,31,0,0,0,0,49,0,0,0,0,47,0
13-39-31,31,51,33,0,31,0,0,0,0,49,0,0,0,0,48,0
13-39-41,40,52,0,0,0,0,38,0,0,49,0,0,0,0,47,0
13-39-51,0,52,31,0,32,0,31,0,0,49,0,0,0,0,46,0
13-40-01,31,52,0,0,33,0,0,0,0,48,0,0,0,0,49,0
13-40-11,0,52,36,0,0,0,0,0,0,49,0,0,0,0,47,0
13-40-21,0,52,33,0,31,0,0,0,0,49,0,0,0,0,47,0
13-40-31,0,52,0,0,31,0,37,0,0,49,0,0,0,0,47,0
13-40-41,31,52,0,0,31,0,35,0,0,49,0,0,0,0,48,0
13-40-51,31,53,0,0,32,0,34,0,0,49,0,0,0,0,47,0
13-41-01,31,52,0,0,0,0,38,0,0,47,0,0,0,0,49,0
13-41-11,31,52,37,0,33,0,0,0,0,50,0,0,0,0,47,0
13-41-21,31,52,34,0,31,31,42,0,0,47,0,0,0,0,46,0
13-41-31,31,53,34,0,32,0,38,0,0,49,0,0,0,0,49,0
13-41-41,0,51,33,0,32,0,32,0,0,49,0,0,0,0,47,0
13-41-51,31,51,35,0,32,0,0,0,0,47,0,0,0,0,48,0
13-42-01,31,51,0,0,33,0,0,0,0,49,0,0,0,0,47,0
13-42-11,31,50,0,0,31,0,0,0,0,49,0,0,0,0,46,0
13-42-21,31,51,0,0,0,0,0,0,0,48,0,0,0,0,47,0
13-42-31,31,52,31,0,32,0,32,0,0,50,0,0,0,0,49,0
13-42-41,0,52,0,0,32,0,34,0,0,47,0,0,0,0,48,0
13-42-51,31,52,0,0,32,0,43,0,0,49,0,0,0,0,48,0
13-43-01,31,52,0,0,0,0,33,0,0,47,0,0,0,0,46,0
13-43-11,31,52,0,0,33,0,42,0,0,45,0,0,0,0,47,0
13-43-21,31,52,0,0,31,31,0,0,0,45,0,0,0,0,47,0
13-43-31,32,52,0,0,35,34,32,0,0,49,0,0,0,0,40,0
13-43-41,0,51,0,0,33,0,0,0,0,45,0,0,0,0,48,0
13-43-51,31,52,0,0,34,0,0,0,0,50,0,0,0,0,47,0
13-44-01,31,53,0,0,31,0,34,0,0,49,0,0,0,0,47,0
13-44-11,31,52,0,0,32,31,33,0,0,48,0,0,0,0,48,0
13-44-21,32,52,0,0,32,0,0,0,0,49,0,0,0,0,48,0
13-44-31,0,50,0,0,31,0,32,0,0,50,0,0,0,0,48,0
13-44-41,32,52,0,0,32,0,35,0,0,49,0,0,0,0,41,0
13-44-51,0,52,0,0,31,0,0,0,0,49,0,0,0,0,48,0
13-45-01,31,51,0,0,31,34,0,0,0,43,0,0,0,0,48,0
13-45-11,33,51,0,33,0,0,32,0,0,49,0,0,0,0,45,0
13-45-21,0,51,0,0,0,0,45,0,0,45,0,0,0,0,48,0
13-45-31,0,52,0,0,33,0,37,0,0,49,0,0,0,0,48,0
13-45-41,0,51,0,0,31,0,31,0,0,49,0,0,0,0,48,0
13-45-51,31,51,0,0,31,0,0,0,0,46,0,0,0,0,48,0
13-46-01,31,52,0,0,0,0,32,0,0,49,0,0,0,0,48,0
13-46-11,0,52,0,0,34,0,0,0,0,50,0,0,0,0,47,0
13-46-21,38,51,0,0,31,0,0,0,0,50,0,0,0,0,48,0
13-46-31,31,52,0,0,32,31,0,0,0,0,0,0,0,0,46,0
13-46-41,0,52,0,0,33,0,0,0,0,48,0,0,0,0,48,0
13-46-51,31,52,0,0,0,0,0,0,0,47,0,0,0,0,48,0
13-47-01,32,50,0,34,0,0,0,0,0,48,0,0,0,0,48,0
13-47-11,35,51,0,0,32,0,0,0,0,0,0,0,0,0,49,0
13-47-21,0,52,0,0,33,0,0,0,0,49,0,0,0,0,48,0
13-47-31,31,52,0,0,32,0,0,0,0,49,0,0,0,0,48,0
13-47-41,38,52,0,0,32,0,34,0,0,47,0,0,0,0,48,0
13-47-51,31,51,0,0,32,0,0,0,0,50,0,0,0,0,47,0
13-48-01,31,52,0,0,0,0,31,0,0,47,0,0,0,0,48,0
13-48-11,31,52,0,0,34,0,36,0,0,0,0,0,0,0,48,0
13-48-21,31,52,31,0,31,0,0,0,0,48,0,0,0,0,46,0
13-48-31,32,51,0,0,32,0,0,0,0,51,0,0,0,0,48,0
13-48-41,31,52,0,0,0,0,31,0,0,50,0,0,0,0,46,0
13-48-51,0,52,0,0,31,0,0,0,31,50,0,0,0,0,47,0
13-49-01,31,52,0,0,31,0,0,0,0,48,0,0,0,0,48,0
13-49-11,0,51,0,0,31,0,0,0,0,50,0,31,0,0,48,0
13-49-21,0,51,0,31,32,0,36,0,0,49,0,32,0,0,49,0
13-49-31,31,52,0,0,31,0,39,0,0,49,0,0,0,0,48,0
13-49-41,31,52,0,0,31,0,36,0,0,49,0,0,0,0,48,0
13-49-51,32,52,0,0,31,0,0,0,0,0,0,0,0,0,47,0
13-50-01,31,51,0,0,31,0,37,0,0,43,0,31,0,0,47,0
13-50-11,33,52,0,0,32,0,0,0,0,42,0,0,0,0,50,0
13-50-21,31,50,0,0,33,0,35,0,0,50,0,0,0,0,50,0
13-50-31,38,52,0,0,33,0,0,0,0,50,0,33,0,0,48,0
13-50-41,0,50,0,0,31,0,43,0,0,50,0,0,0,0,48,0
13-50-51,31,52,0,0,31,0,38,0,0,49,0,0,0,0,48,0
13-51-01,0,51,0,0,31,0,36,0,0,50,0,0,0,0,48,0
13-51-11,31,52,0,0,31,0,42,0,32,49,0,0,0,0,49,0
13-51-21,31,52,0,0,31,0,0,0,0,50,0,0,0,0,49,0
13-51-31,0,51,0,0,0,0,0,0,0,51,0,0,0,0,48,0
13-51-41,34,52,0,0,31,0,0,0,0,50,0,0,0,0,49,0
13-51-51,0,52,0,0,32,0,0,0,0,50,0,0,0,0,49,0
13-52-01,0,52,0,0,31,0,40,0,0,50,0,0,0,0,48,0
13-52-11,38,52,0,0,0,0,0,0,0,48,0,0,0,0,46,0
13-52-21,32,51,0,0,0,0,0,0,0,44,0,0,0,0,46,0
13-52-31,0,52,0,0,31,0,0,0,0,51,0,0,0,0,48,0
13-52-41,33,52,0,0,33,0,31,0,0,49,0,0,0,0,49,0
13-52-51,31,52,0,0,31,0,37,0,0,50,0,0,0,0,45,0
13-53-01,31,52,0,0,32,0,0,0,0,51,0,0,0,0,47,0
13-53-11,0,52,32,0,32,0,0,0,0,50,0,0,0,0,48,0
13-53-21,0,52,33,0,31,0,0,0,0,49,0,0,0,0,47,0
13-53-31,0,52,34,0,33,0,0,0,0,48,0,0,0,0,46,0
13-53-41,0,50,32,0,31,0,0,0,0,49,0,0,0,0,47,0
13-53-51,32,51,0,0,32,0,0,0,0,47,0,0,0,0,47,0
13-54-01,39,52,0,0,0,0,0,0,0,49,0,0,0,0,48,0
13-54-11,0,51,0,0,32,0,0,0,0,49,0,0,0,0,46,0
13-54-21,31,52,0,0,31,0,0,0,0,51,0,0,0,0,45,0
13-54-31,31,52,0,0,34,0,0,0,32,49,0,31,0,0,48,0
13-54-41,0,51,0,0,0,0,0,0,0,49,0,32,0,0,47,0
13-54-51,0,51,0,0,0,0,0,0,0,47,0,0,0,0,47,0
13-55-01,0,51,0,0,0,32,0,0,0,49,0,31,0,0,48,0
13-55-11,0,52,0,0,31,0,0,0,0,50,0,0,0,0,48,0
13-55-21,31,51,0,0,32,45,35,0,0,49,0,0,0,0,47,0
13-55-31,34,52,0,0,31,42,0,0,0,46,0,0,0,0,49,0
13-55-41,31,51,0,0,0,0,0,0,0,49,0,0,0,0,48,0
13-55-51,0,52,0,0,33,31,0,0,0,48,0,0,0,0,48,0
13-56-01,0,50,0,0,32,0,0,0,0,49,0,0,0,0,47,0
13-56-11,32,53,0,0,32,0,0,0,0,46,0,0,0,0,48,0
13-56-21,0,52,0,0,32,0,0,0,0,45,0,0,0,0,49,0
13-56-31,0,52,0,0,34,0,36,0,0,47,0,0,0,0,49,0
13-56-41,0,51,0,0,32,0,0,0,0,45,0,0,0,0,46,0
13-56-51,31,50,0,0,31,0,0,0,0,46,0,0,0,0,48,0
13-57-01,0,50,0,0,31,0,34,0,0,48,0,33,0,0,49,0
13-57-11,38,52,0,0,32,0,38,0,0,47,0,0,0,0,46,0
13-57-21,31,52,0,0,31,31,0,0,0,48,0,0,0,0,49,0
13-57-31,0,51,0,0,32,0,0,0,0,44,0,33,0,0,48,0
13-57-41,0,52,0,0,33,31,0,0,0,48,0,33,0,0,49,0
13-57-51,0,52,0,0,33,0,37,0,0,48,0,32,0,0,48,0
13-58-01,32,51,0,0,33,0,0,0,34,48,0,33,0,0,48,0
13-58-11,34,49,0,0,32,0,0,0,0,47,0,0,0,0,47,0
13-58-21,31,50,0,0,32,0,0,0,0,47,0,0,0,0,44,0
13-58-31,31,51,0,0,31,0,0,0,0,49,0,0,0,0,47,0
13-58-41,0,51,0,0,31,0,0,0,31,49,0,0,0,0,48,0
13-58-51,31,52,0,0,33,0,0,0,0,45,0,0,0,0,48,0
13-59-01,0,52,0,0,33,0,34,0,33,49,0,0,0,0,46,0
13-59-11,31,51,0,0,0,0,0,0,34,49,0,0,0,0,47,0
13-59-21,31,52,0,0,0,0,33,0,33,49,0,0,0,0,47,0
13-59-31,0,52,0,0,32,0,37,0,0,49,0,0,0,0,47,0
13-59-41,0,52,0,0,32,0,31,0,0,47,0,35,0,0,47,0
13-59-51,0,50,0,0,34,0,37,0,0,51,0,0,0,0,46,0
14-00-01,31,51,0,0,0,0,42,0,0,48,0,0,0,0,48,0
14-00-11,0,53,0,0,31,0,45,0,0,49,0,0,0,0,48,0
14-00-21,0,50,0,35,0,0,0,0,0,0,0,0,0,0,48,0
14-00-31,32,51,0,0,31,0,37,0,0,49,0,31,0,0,49,0
14-00-41,33,53,0,0,32,0,39,32,31,48,0,0,0,0,46,0
14-00-51,36,52,36,0,0,0,0,40,0,50,0,0,0,0,47,0
14-01-01,31,52,0,0,33,0,0,0,0,51,0,0,0,0,48,0
14-01-11,0,53,0,0,31,0,0,0,0,48,0,0,0,0,46,0
14-01-21,0,50,32,0,33,0,0,0,0,49,0,31,0,0,47,0
14-01-31,0,52,0,0,34,0,56,0,0,0,0,32,0,0,44,0
14-01-41,35,50,0,0,32,0,52,0,0,0,0,0,0,0,48,0
14-01-51,0,52,0,0,33,0,53,0,0,44,0,0,0,0,48,0
14-02-01,31,50,0,0,31,0,42,0,0,48,0,31,0,0,47,0
14-02-11,0,51,0,0,31,0,0,0,0,50,0,0,0,0,47,0
14-02-21,31,51,0,0,32,0,0,0,0,49,0,35,0,0,47,0
14-02-31,0,49,0,0,33,0,0,0,0,49,0,0,0,0,46,0
14-02-41,31,51,31,0,31,0,31,0,0,47,0,0,0,0,46,0
14-02-51,0,52,0,32,32,0,0,0,0,49,0,31,0,0,47,0
14-03-01,0,50,0,33,32,0,0,0,0,51,0,0,0,0,47,0
14-03-11,31,51,0,0,31,33,0,0,0,50,0,0,0,0,47,0
14-03-21,31,50,0,0,0,0,31,0,0,49,0,0,0,0,47,0
14-03-31,31,51,0,31,0,35,0,0,31,49,0,0,0,0,47,0
14-03-41,31,50,0,0,33,0,0,0,0,52,0,31,0,0,48,0
14-03-51,32,51,0,0,32,0,0,0,31,49,0,0,0,0,46,0
14-04-01,0,50,31,0,33,0,0,0,0,50,0,0,0,0,47,0
14-04-11,31,50,0,0,31,0,0,0,0,47,0,0,0,0,45,0
14-04-21,0,50,0,0,32,0,0,0,31,50,0,0,0,0,47,0
14-04-31,0,51,0,0,31,0,0,0,0,51,0,0,0,0,48,0
14-04-41,0,50,0,0,33,0,0,0,0,49,0,0,0,0,46,0
14-04-51,0,51,0,0,32,0,0,0,0,47,0,0,0,0,47,0
14-05-01,31,51,0,31,32,0,0,0,0,47,0,0,0,0,48,0
14-05-11,0,50,0,0,31,0,0,0,0,52,0,0,0,0,46,0
14-05-21,0,51,0,0,0,31,0,0,0,52,0,0,0,0,47,0
14-05-31,31,50,0,0,0,0,0,0,0,41,0,0,0,0,47,0
14-05-41,31,49,0,0,32,0,0,0,34,50,0,0,0,0,46,0
14-05-51,0,50,0,0,0,0,0,0,34,50,0,0,0,0,47,0
14-06-01,31,50,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-06-11,0,51,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-06-21,32,50,0,0,32,31,31,0,0,51,0,0,0,0,48,0
14-06-31,0,49,0,0,33,0,0,0,0,49,0,0,0,0,46,0
14-06-41,0,51,0,0,0,0,0,0,0,47,0,0,0,0,47,0
14-06-51,0,50,0,0,31,0,0,0,0,50,0,0,0,0,47,0
14-07-01,31,52,0,0,32,0,0,0,0,50,0,0,0,0,45,0
14-07-11,0,50,0,0,31,0,0,0,0,49,0,0,0,0,45,0
14-07-21,0,51,0,0,32,0,0,0,0,51,0,0,0,0,45,0
14-07-31,0,51,0,0,35,0,0,0,0,50,0,0,0,0,46,0
14-07-41,0,52,0,0,32,0,0,0,0,48,0,0,0,0,47,0
14-07-51,33,50,0,0,31,0,0,0,0,48,0,0,0,0,46,0
14-08-01,31,51,0,0,0,0,32,0,0,50,0,0,0,0,42,0
14-08-11,0,51,0,0,0,0,32,0,0,48,0,0,0,0,46,0
14-08-21,40,52,0,0,34,0,0,0,0,50,0,0,0,0,46,0
14-08-31,0,51,0,0,32,0,0,0,0,51,0,0,0,0,46,0
14-08-41,0,51,0,0,0,0,0,0,0,50,0,0,0,0,47,0
14-08-51,0,50,0,0,33,0,0,0,0,50,0,0,0,0,46,0
14-09-01,31,52,0,0,31,0,0,0,0,51,0,0,0,0,48,0
14-09-11,31,51,0,0,0,0,32,0,31,47,0,0,0,0,45,0
14-09-21,39,50,0,0,31,0,0,0,0,50,0,0,0,0,46,0
14-09-31,0,51,0,0,0,0,0,0,0,49,0,0,0,0,46,0
14-09-41,31,50,0,0,31,0,0,0,0,47,0,0,0,0,47,0
14-09-51,0,51,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-10-01,31,51,0,0,32,0,0,0,0,48,0,0,0,0,46,0
14-10-11,0,51,0,0,0,0,0,0,0,47,0,0,0,0,46,0
14-10-21,31,49,0,0,31,0,31,0,0,49,0,0,0,0,45,0
14-10-31,0,51,0,0,32,0,0,0,0,50,0,31,0,0,46,0
14-10-41,0,52,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-10-51,31,50,0,0,31,0,34,0,0,49,0,0,0,0,46,0
14-11-01,39,52,0,0,0,0,35,0,0,50,0,0,0,0,43,0
14-11-11,31,51,0,0,33,0,33,0,0,48,0,0,0,0,46,0
14-11-21,0,49,0,0,33,0,0,0,0,48,0,32,0,0,46,0
14-11-31,0,51,0,0,33,32,34,0,0,45,0,0,0,0,47,0
14-11-41,31,52,0,0,31,0,33,0,0,49,0,0,0,0,47,0
14-11-51,31,51,0,0,31,0,31,0,0,49,0,0,0,0,47,0
14-12-01,31,50,0,0,0,0,0,0,0,49,0,0,0,0,47,0
14-12-11,31,51,0,0,32,0,32,0,0,46,0,0,0,0,47,0
14-12-21,32,50,0,0,31,0,0,0,0,49,0,0,0,0,46,0
14-12-31,35,50,0,0,32,0,0,0,0,47,0,0,0,0,46,0
14-12-41,31,51,0,0,31,0,0,0,0,49,0,0,0,0,44,0
14-12-51,31,50,0,0,0,0,41,0,0,49,0,0,0,0,47,0
14-13-01,0,51,0,0,0,0,0,0,0,49,0,0,0,0,47,0
14-13-11,42,50,0,0,32,0,0,0,0,48,0,0,0,0,47,0
14-13-21,31,51,0,0,31,31,32,0,0,44,0,0,0,0,46,0
14-13-31,31,51,31,0,0,0,35,0,0,49,0,0,0,0,47,0
14-13-41,31,51,0,0,31,0,31,0,0,49,0,0,0,0,46,0
14-13-51,31,51,0,0,0,0,0,0,0,50,0,0,0,0,44,0
14-14-01,31,50,0,0,33,0,32,0,0,49,0,0,0,0,47,0
14-14-11,0,50,33,0,35,0,0,0,0,38,0,0,0,0,48,0
14-14-21,31,51,32,0,33,0,0,0,0,50,0,0,0,0,47,0
14-14-31,0,50,0,0,32,31,32,0,0,50,0,0,0,0,48,0
14-14-41,0,49,0,0,33,0,0,0,0,49,0,0,0,0,48,0
14-14-51,31,51,0,0,31,0,0,0,0,48,0,0,0,0,45,0
14-15-01,0,51,0,0,0,0,0,0,0,50,0,0,0,0,46,0
14-15-11,0,50,0,0,31,0,0,0,0,49,0,0,0,0,45,0
14-15-21,0,51,0,0,32,0,0,0,0,46,0,0,0,0,46,0
14-15-31,32,50,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-15-41,32,50,0,0,33,0,0,0,0,49,0,0,0,0,47,0
14-15-51,31,50,0,0,31,0,38,0,0,48,0,0,0,0,47,0
14-16-01,0,51,0,0,31,0,39,0,0,50,0,0,0,0,46,0
14-16-11,35,51,0,0,32,0,41,0,0,49,0,0,0,0,46,0
14-16-21,31,49,0,0,31,0,40,0,0,41,0,0,0,0,48,0
14-16-31,0,50,0,0,32,0,38,0,0,48,0,0,0,0,48,0
14-16-41,32,51,0,0,31,0,36,0,0,52,0,0,0,0,47,0
14-16-51,0,50,0,0,32,0,34,0,0,48,0,0,0,0,44,0
14-17-01,31,50,0,0,34,0,35,0,0,50,0,0,0,0,46,0
14-17-11,0,50,0,0,0,0,0,0,0,48,0,0,0,0,46,0
14-17-21,31,49,31,0,31,0,0,0,0,48,0,0,0,0,47,0
14-17-31,31,50,0,0,34,0,39,0,0,49,0,0,0,0,47,0
14-17-41,0,50,0,0,31,0,34,0,0,49,0,0,0,0,47,0
14-17-51,31,51,0,0,32,0,39,0,0,49,0,0,0,0,48,0
14-18-01,0,51,0,0,31,0,42,0,0,48,0,0,0,0,47,0
14-18-11,31,51,0,31,31,31,41,0,0,49,0,0,0,0,47,0
14-18-21,31,52,0,0,31,0,40,0,0,49,0,0,0,0,46,0
14-18-31,0,51,0,0,31,0,46,0,0,48,0,0,0,0,47,0
14-18-41,31,51,0,0,32,0,41,0,35,51,0,0,0,0,47,0
14-18-51,32,50,0,0,31,0,31,0,0,49,0,0,0,0,47,0
14-19-01,31,50,0,0,0,0,0,0,0,50,0,0,0,0,47,0
14-19-11,31,51,0,0,31,0,31,0,0,50,0,0,0,0,47,0
14-19-21,31,50,0,0,31,32,0,0,0,49,0,0,0,0,47,0
14-19-31,0,50,0,0,32,31,35,0,33,48,0,0,0,0,46,0
14-19-41,31,51,0,0,32,0,46,0,0,47,0,0,0,0,45,0
14-19-51,0,49,0,0,32,0,41,0,0,47,0,0,0,0,47,0
14-20-01,35,50,0,0,0,0,0,0,0,49,0,0,0,0,46,0
14-20-11,0,51,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-20-21,32,51,0,0,31,0,0,0,0,49,0,0,0,0,45,0
14-20-31,31,50,0,0,32,0,0,0,0,47,0,0,0,0,46,0
14-20-41,31,50,0,0,31,0,33,0,0,49,0,0,0,0,47,0
14-20-51,0,50,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-21-01,35,51,0,0,33,0,0,0,0,45,0,0,0,0,45,0
14-21-11,0,50,0,0,32,0,0,0,0,50,0,0,0,0,44,0
14-21-21,32,51,0,0,31,0,47,0,0,50,0,0,0,0,46,0
14-21-31,31,51,0,0,32,0,33,0,0,49,0,0,0,0,47,0
14-21-41,0,50,0,0,32,0,33,0,31,49,0,0,0,0,46,0
14-21-51,0,51,0,0,31,0,39,0,0,47,0,0,0,0,47,0
14-22-01,33,51,0,0,0,0,31,0,0,49,0,0,0,0,45,0
14-22-11,31,51,0,0,31,0,33,0,0,47,0,0,0,0,46,0
14-22-21,0,50,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-22-31,0,50,0,0,31,0,0,0,0,47,0,0,0,0,47,0
14-22-41,0,51,0,0,31,0,35,0,0,49,0,0,0,0,47,0
14-22-51,0,50,0,0,31,0,0,0,0,50,0,0,0,0,47,0
14-23-01,35,51,0,0,0,0,36,0,0,49,0,0,0,0,48,0
