date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Beatrice,Willa
15-24-11,0,0,53,61,0,56,0,0,0,58,0,0,0,59,61,0
15-24-21,0,45,0,58,0,52,0,45,0,0,0,0,0,55,61,0
15-24-31,0,49,0,59,0,55,0,0,0,59,0,0,0,54,61,0
15-24-41,0,51,53,62,0,55,0,0,0,58,0,0,0,52,60,0
15-24-51,0,46,52,60,0,56,0,0,47,59,0,0,0,56,60,0
15-25-01,0,47,53,62,0,56,0,0,48,58,0,0,0,53,59,0
15-25-11,0,49,54,59,0,58,0,0,45,61,0,0,0,55,60,0
15-25-21,44,47,48,60,0,57,0,45,47,57,0,0,0,0,60,0
15-25-31,0,0,53,60,0,49,0,0,47,60,0,0,0,54,60,0
15-25-41,0,50,49,58,0,0,0,36,0,58,0,0,0,55,61,0
15-25-51,0,49,0,60,0,54,0,0,45,56,0,0,0,0,61,0
15-26-01,0,51,52,62,0,53,0,0,48,59,0,0,0,56,0,0
15-26-11,0,49,52,62,0,53,0,0,47,59,0,0,0,51,61,0
15-26-21,0,51,52,59,0,54,0,0,47,59,0,0,0,55,63,0
15-26-31,0,47,0,59,0,50,0,45,0,59,0,0,0,56,62,0
15-26-41,0,0,53,60,0,53,0,42,47,59,0,0,0,56,60,0
15-26-51,0,47,51,57,0,0,0,0,0,58,0,0,0,0,61,0
15-27-01,0,0,53,60,0,53,0,45,47,0,0,0,0,53,61,0
15-27-11,0,46,53,61,0,54,0,45,47,59,0,0,0,56,60,0
15-27-21,50,0,0,60,0,50,0,45,0,59,0,0,0,0,61,0
15-27-31,0,46,0,60,0,53,0,45,48,59,0,0,0,55,62,0
15-27-41,0,0,54,60,0,53,0,45,40,60,0,0,0,0,61,0
15-27-51,0,0,53,62,0,53,0,0,47,61,0,0,0,56,61,0
15-28-01,0,49,53,60,0,54,0,0,41,58,0,0,0,55,61,0
15-28-11,0,0,53,60,0,54,0,0,0,58,0,0,0,55,61,0
15-28-21,0,46,0,61,0,53,0,0,47,57,0,0,0,56,61,0
15-28-31,0,46,52,60,0,53,0,45,0,59,0,0,0,55,62,0
15-28-41,0,0,53,62,0,52,0,45,0,57,0,0,0,56,61,0
15-28-51,0,46,53,59,0,54,0,0,44,59,0,0,0,55,61,0
15-29-01,0,0,53,60,0,52,0,0,0,57,0,0,0,55,61,0
15-29-11,0,45,0,61,0,53,0,0,0,58,0,0,0,55,61,0
15-29-21,0,50,0,61,0,54,0,40,47,59,0,0,0,55,61,0
15-29-31,0,47,53,60,0,54,0,0,44,59,0,0,0,0,61,0
15-29-41,0,0,51,60,0,0,0,0,48,58,0,0,0,54,61,0
15-29-51,0,50,54,61,0,53,0,0,47,59,0,0,0,57,60,0
15-30-01,0,46,50,61,0,54,0,35,0,55,0,0,0,51,61,0
15-30-11,0,45,53,61,0,51,0,0,47,0,0,0,0,48,61,0
15-30-21,0,46,0,59,0,52,0,45,47,0,0,0,0,0,61,0
15-30-31,0,46,48,61,0,54,0,45,48,60,0,0,0,56,61,0
15-30-41,47,46,50,59,0,53,0,45,47,58,0,0,0,0,61,0
15-30-51,0,46,51,60,0,0,0,0,0,59,0,0,0,56,59,0
15-31-01,0,47,0,63,0,53,0,0,48,0,0,0,0,55,60,0
15-31-11,0,46,53,61,0,53,0,0,0,58,0,0,0,56,60,0
15-31-21,0,49,48,60,0,53,0,0,47,59,0,0,0,55,59,0
15-31-31,0,45,53,61,0,53,0,45,41,59,0,0,0,57,61,0
15-31-41,0,0,0,61,0,53,0,45,0,59,0,0,0,55,61,0
15-31-51,0,51,52,0,0,53,0,46,45,59,0,0,0,55,60,0
15-32-01,0,45,51,60,0,53,0,45,47,0,0,0,0,54,62,0
15-32-11,0,51,47,60,0,54,0,45,0,59,0,0,0,0,61,0
15-32-21,0,0,51,59,0,57,0,47,44,59,0,0,0,54,0,0
15-32-31,0,51,0,59,0,0,0,41,47,59,0,0,0,54,55,0
15-32-41,0,50,52,62,0,55,0,47,44,0,0,0,0,51,50,0
15-32-51,0,0,51,61,0,56,0,48,0,60,0,0,0,54,54,0
15-33-01,0,0,49,61,0,56,0,0,0,59,0,0,0,54,54,0
15-33-11,0,0,0,61,0,57,0,47,47,59,0,0,0,53,57,0
15-33-21,0,45,0,61,0,59,0,0,0,59,0,0,0,55,58,0
15-33-31,0,47,47,60,0,55,0,0,0,60,0,0,0,54,57,0
15-33-41,0,45,49,61,0,58,0,0,0,61,0,0,0,53,57,0
15-33-51,0,49,47,61,0,59,0,41,0,59,0,0,0,56,57,0
15-34-01,0,51,47,61,0,58,0,47,47,63,0,0,0,55,53,0
15-34-11,0,47,50,61,0,56,0,0,0,59,0,0,0,55,57,0
15-34-21,0,50,39,61,0,60,0,0,0,59,0,0,0,55,58,0
15-34-31,0,45,45,61,0,58,0,47,0,60,0,0,0,55,56,0
15-34-41,0,47,50,61,0,58,0,0,44,61,0,0,0,53,57,0
15-34-51,0,49,0,58,0,59,0,47,0,60,0,0,0,0,58,0
15-35-01,0,0,49,62,0,58,0,43,0,60,0,0,0,56,56,0
15-35-11,0,0,49,59,0,58,0,47,0,61,0,0,0,56,57,0
15-35-21,0,0,0,61,0,57,0,0,0,60,0,0,0,58,57,0
15-35-31,0,46,49,60,0,58,0,0,0,62,0,0,0,55,57,0
15-35-41,0,47,50,61,0,58,0,47,0,61,0,0,0,54,57,0
15-35-51,0,45,49,63,0,56,0,47,47,60,0,0,0,54,57,0
15-36-01,0,45,50,61,0,58,0,47,41,59,0,0,0,0,56,0
15-36-11,0,45,50,59,0,60,0,47,0,59,0,0,0,55,58,0
15-36-21,0,45,33,58,0,60,0,0,0,60,0,0,0,54,56,0
15-36-31,0,0,0,62,0,59,0,47,0,59,0,0,0,55,57,0
15-36-41,0,51,0,61,0,59,0,47,41,59,0,0,0,53,56,0
15-36-51,0,45,39,61,0,59,0,47,0,60,0,0,0,55,57,0
15-37-01,0,49,49,62,0,58,0,47,46,60,0,0,0,0,57,0
15-37-11,0,48,45,61,0,58,0,0,0,60,0,0,0,0,57,0
15-37-21,0,45,50,61,0,54,0,0,47,60,0,0,0,54,56,0
15-37-31,0,0,50,62,0,58,0,47,47,56,0,0,0,55,57,0
15-37-41,0,45,0,62,0,58,0,47,47,0,0,0,0,55,58,0
15-37-51,0,0,52,61,0,56,0,0,46,60,0,0,0,55,57,0
15-38-01,0,46,49,60,0,0,0,47,47,60,0,0,0,55,57,0
15-38-11,0,50,0,60,0,59,0,0,47,60,0,0,0,55,57,0
15-38-21,0,45,50,60,0,58,0,43,0,60,0,0,0,55,56,0
15-38-31,0,46,0,60,0,58,0,47,47,60,0,0,0,48,58,0
15-38-41,0,45,50,58,0,57,0,47,44,60,0,0,0,55,61,0
15-38-51,0,51,0,61,0,58,0,0,0,59,0,0,0,53,57,0
15-39-01,0,49,0,61,0,57,0,47,41,59,0,0,0,55,58,0
15-39-11,0,45,0,61,0,58,0,40,0,59,0,0,0,54,56,0
15-39-21,0,46,0,62,0,58,0,0,0,60,0,0,0,53,58,0
15-39-31,0,45,47,61,0,58,0,47,45,59,0,0,0,55,56,0
15-39-41,0,0,50,61,0,59,0,0,0,60,0,0,0,55,56,0
15-39-51,0,45,49,61,0,59,0,0,47,60,0,0,0,0,57,0
15-39-59,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
15-40-01,0,0,39,60,0,58,0,0,0,60,0,0,0,55,57,0
15-40-11,0,50,44,62,0,61,0,47,46,57,0,0,0,53,57,0
15-40-21,0,0,0,61,0,54,0,39,0,60,0,0,0,55,56,0
15-40-31,0,45,49,61,0,0,0,47,47,60,0,0,0,55,56,0
15-40-41,0,0,53,62,0,0,0,0,44,59,0,0,0,0,59,0
15-40-51,0,51,0,61,0,0,0,39,47,60,0,0,0,53,59,0
15-41-01,0,50,0,61,0,42,0,0,0,58,0,0,0,56,57,0
15-41-11,0,53,52,62,0,0,0,46,47,58,0,0,0,54,57,0
15-41-21,0,49,52,61,0,0,0,42,47,58,0,0,0,59,62,0
15-41-31,0,0,51,61,0,48,0,0,45,57,0,0,0,57,61,0
15-41-41,0,47,52,61,0,49,0,45,48,58,0,0,0,55,62,0
15-41-51,0,50,53,60,0,49,0,33,0,57,0,0,0,54,60,0
15-42-01,0,0,52,61,0,49,0,44,0,58,0,0,0,57,60,0
15-42-11,0,0,53,60,0,47,0,45,0,56,0,0,0,57,62,0
15-42-21,0,49,47,60,0,0,0,45,43,58,0,0,0,55,60,0
15-42-31,0,50,53,60,0,51,0,34,47,58,0,0,0,54,61,0
15-42-41,0,0,54,61,0,49,0,44,47,59,0,0,0,56,60,0
15-42-51,0,0,53,61,0,50,0,40,45,56,0,0,0,55,62,0
15-43-01,0,0,54,61,0,47,0,44,46,57,0,0,0,57,61,0
15-43-11,0,47,0,60,0,33,0,0,46,58,0,0,0,54,61,0
15-43-21,0,0,0,59,0,52,0,42,0,57,0,0,0,57,61,0
15-43-31,0,49,0,61,0,53,0,0,48,0,0,0,0,57,63,0
15-43-41,0,52,55,62,0,49,0,45,48,58,0,0,0,56,62,0
15-43-51,0,48,53,62,0,0,0,0,0,54,0,0,0,55,61,0
15-44-01,0,49,0,59,0,0,0,40,0,58,0,0,0,56,59,0
15-44-11,0,49,0,60,0,48,0,45,48,59,0,0,0,57,60,0
15-44-21,0,49,53,61,0,48,0,45,0,58,0,0,0,55,61,0
15-44-31,0,50,53,59,0,49,0,0,43,58,0,0,0,57,60,0
15-44-41,0,50,53,62,0,48,0,45,47,58,0,0,0,57,62,0
15-44-51,0,0,53,62,0,0,0,0,0,56,0,0,0,0,61,0
15-45-01,0,49,0,61,0,49,0,45,45,58,0,0,0,57,61,0
15-45-11,0,0,53,63,0,48,0,44,0,58,0,0,0,56,61,0
15-45-21,0,49,53,61,0,48,0,45,0,58,0,0,0,56,60,0
15-45-31,0,49,49,61,0,0,0,0,0,59,0,0,0,57,61,0
15-45-41,0,48,52,61,0,0,0,0,0,0,0,0,0,56,60,0
15-45-51,0,0,0,61,0,0,0,44,47,58,0,0,0,57,61,0
15-46-01,0,49,51,61,0,49,0,44,47,59,0,0,0,55,61,0
15-46-11,0,49,51,60,0,0,0,45,48,57,0,0,0,57,61,0
15-46-21,0,49,0,61,0,48,0,37,0,58,0,0,0,0,60,0
15-46-31,0,50,53,61,0,48,0,45,48,58,0,0,0,58,62,0
15-46-41,0,49,53,62,0,48,0,45,47,58,0,0,0,0,60,0
15-46-51,0,51,53,61,0,48,0,45,49,58,0,0,0,56,61,0
15-47-01,0,0,52,61,0,48,0,45,48,58,0,0,0,57,59,0
15-47-11,0,0,53,61,0,48,0,0,0,57,0,0,0,55,61,0
15-47-21,0,0,51,59,0,48,0,0,0,56,0,0,0,57,61,0
15-47-31,0,50,52,60,0,47,0,0,0,58,0,0,0,55,58,0
15-47-41,0,51,52,61,0,48,0,36,46,56,0,0,0,54,61,0
15-47-51,0,49,53,61,0,49,0,45,47,58,0,0,0,54,61,0
15-48-01,0,0,0,61,0,0,0,0,45,58,0,0,0,57,62,0
15-48-11,0,0,53,61,0,47,0,45,47,58,0,0,0,57,60,0
15-48-21,0,0,53,59,0,47,0,0,0,58,0,0,0,55,58,0
15-48-31,0,51,53,61,0,47,0,0,0,58,0,0,0,57,59,0
15-48-41,0,49,51,61,0,48,0,0,0,59,0,0,0,53,60,0
15-48-51,0,49,53,61,0,0,0,40,45,58,0,0,0,56,60,0
15-49-01,0,49,53,61,0,0,0,0,0,59,0,0,0,55,62,0
15-49-11,0,50,53,61,0,0,0,44,47,59,0,0,0,56,55,0
15-49-21,0,51,53,60,0,48,0,0,0,57,0,0,0,57,61,0
15-49-31,0,49,47,61,0,0,0,44,0,0,0,0,0,57,59,0
15-49-41,0,53,54,62,0,0,0,45,0,58,0,0,0,55,61,0
15-49-51,0,49,53,60,0,47,0,45,48,57,0,0,0,57,61,0
15-50-01,0,0,0,61,0,0,0,36,48,57,0,0,0,54,61,0
15-50-11,0,49,51,62,0,47,0,0,43,59,0,0,0,56,60,0
15-50-21,0,49,53,60,0,0,0,45,48,57,0,0,0,58,61,0
15-50-31,0,50,52,60,0,47,0,0,0,57,0,0,0,57,60,0
15-50-41,0,52,50,62,0,47,0,0,46,0,0,0,0,57,61,0
15-50-51,0,49,52,62,0,49,0,45,47,58,0,0,0,52,61,0
15-51-01,0,0,0,62,0,47,0,44,47,63,0,0,0,57,60,0
15-51-11,0,52,53,61,0,0,0,44,0,58,0,0,0,57,60,0
15-51-21,0,49,53,63,0,48,0,33,0,58,0,0,0,57,61,0
15-51-31,0,52,52,61,0,47,0,0,0,58,0,0,0,58,61,0
15-51-41,0,0,53,58,0,47,0,45,0,58,0,0,0,57,61,0
15-51-51,49,55,45,61,0,47,0,45,49,0,0,0,0,57,61,0
15-52-01,0,49,51,62,0,47,0,45,45,55,0,0,0,55,0,0
15-52-11,0,50,53,60,0,0,0,45,47,58,0,0,0,57,60,0
15-52-21,0,49,54,59,0,48,0,45,48,58,0,0,0,56,61,0
15-52-31,0,49,53,60,0,47,0,36,0,58,0,0,0,57,61,0
15-52-41,0,46,55,61,0,0,0,45,0,58,0,0,0,56,62,0
15-52-51,0,49,53,62,0,0,0,38,48,0,0,0,0,57,61,0
15-53-01,0,50,45,59,0,48,0,45,48,57,0,0,0,57,60,0
15-53-11,0,49,0,60,0,35,0,45,47,59,0,0,0,56,59,0
15-53-21,0,49,52,60,0,47,0,0,48,57,0,0,0,56,62,0
15-53-31,0,0,53,61,0,48,0,45,0,58,0,0,0,54,0,0
15-53-41,0,49,53,59,0,48,0,45,48,58,0,0,0,60,61,0
15-53-51,0,49,53,61,0,47,0,0,47,57,0,0,0,57,60,0
15-54-01,0,49,53,61,0,0,0,0,47,60,0,0,0,57,61,0
15-54-11,0,49,48,57,0,0,0,0,48,58,0,0,0,57,60,0
15-54-21,0,51,52,60,0,48,0,0,47,58,0,0,0,57,61,0
15-54-31,0,52,53,61,0,0,0,44,0,58,0,0,0,57,62,0
15-54-41,0,0,53,61,0,48,0,44,0,60,0,0,0,55,60,0
15-54-51,0,50,53,61,0,0,0,45,47,58,0,0,0,52,60,0
15-55-01,0,49,53,62,0,0,0,45,49,0,0,0,0,57,60,0
15-55-11,0,49,0,60,0,48,0,44,47,58,0,0,0,57,61,0
15-55-21,0,0,53,59,0,48,0,46,0,57,0,0,0,58,60,0
15-55-31,0,0,52,61,0,0,0,0,0,0,0,0,0,57,61,0
15-55-41,0,0,48,60,0,47,0,44,45,59,0,0,0,0,59,0
15-55-51,0,0,53,62,0,0,0,45,49,58,0,0,0,56,62,0
15-56-01,0,0,53,61,0,48,0,45,47,57,0,0,0,57,61,0
15-56-11,0,0,53,61,0,48,0,0,45,58,0,0,0,57,61,0
15-56-21,0,0,53,60,0,48,0,46,45,59,0,0,0,56,60,0
15-56-31,0,49,53,62,0,0,0,0,48,0,0,0,0,56,61,0
15-56-41,0,51,55,62,0,0,0,0,0,58,0,0,0,56,61,0
15-56-51,0,49,49,60,0,48,0,45,47,58,0,0,0,56,61,0
15-57-01,0,0,53,61,0,48,0,45,0,58,0,0,0,56,59,0
15-57-11,0,51,53,61,0,47,0,42,48,58,0,0,0,58,0,0
15-57-21,0,0,0,61,0,0,0,43,0,58,0,0,0,55,61,0
15-57-31,50,50,53,59,0,0,0,40,45,58,0,0,0,55,58,0
15-57-41,50,49,53,60,0,47,0,40,47,0,0,0,0,57,60,0
15-57-51,50,52,53,60,0,48,0,44,47,57,0,0,0,57,61,0
15-58-01,49,49,53,60,0,53,0,0,45,58,0,0,0,56,60,0
15-58-11,0,49,52,60,0,0,0,36,0,56,0,0,0,57,61,0
15-58-21,0,49,53,61,0,47,0,0,0,58,0,0,0,56,61,0
15-58-31,0,49,53,60,0,48,0,45,48,58,0,0,0,55,63,0
15-58-41,50,49,54,61,0,47,0,45,0,57,0,0,0,56,60,0
15-58-51,0,49,55,60,0,47,0,0,0,58,0,0,0,56,61,0
15-59-01,0,49,47,59,0,47,0,0,0,58,0,0,0,57,61,0
15-59-11,0,48,51,62,0,49,0,44,48,59,0,0,0,57,61,0
15-59-21,0,49,53,61,0,48,0,34,47,58,0,0,0,0,61,0
15-59-31,0,50,53,61,0,47,0,44,0,58,0,0,0,57,61,0
15-59-41,0,45,53,60,0,0,0,0,47,58,0,0,0,57,61,0
15-59-51,0,0,52,61,0,0,0,0,0,58,0,0,0,57,61,0
16-45-91,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
16-52-03,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
16-65-93,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
16-65-95,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
