date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Eleanor,Bodhi,Mary,Erin
13-10-15,45,49,62,56,46,0,66,0,0,41,0
13-10-25,44,49,62,57,47,0,66,0,0,43,0
13-10-35,44,49,62,58,47,0,66,0,0,43,0
13-10-45,45,50,63,57,46,0,66,0,0,42,0
13-10-55,45,49,63,56,46,0,66,0,0,42,0
13-11-05,45,50,63,58,45,0,66,0,33,42,0
13-11-15,46,47,62,56,44,0,67,0,0,41,0
13-11-25,45,46,64,57,50,0,68,0,0,42,0
13-11-35,46,48,61,57,49,0,67,0,0,43,0
13-11-45,45,45,62,57,49,0,67,0,0,42,0
13-11-55,43,48,63,56,52,0,67,0,0,44,0
13-12-05,43,42,62,55,52,0,67,0,0,41,0
13-12-15,46,47,63,35,46,0,67,0,33,40,0
13-12-25,46,48,62,35,47,0,67,0,33,40,0
13-12-35,46,48,63,33,46,0,66,0,33,38,0
13-12-45,46,47,64,36,46,0,67,0,33,39,0
13-12-55,46,47,64,40,46,0,66,0,33,40,0
13-13-05,46,45,64,55,47,0,66,0,33,39,0
13-13-15,46,47,65,56,49,0,66,0,33,40,0
13-13-25,46,47,64,41,48,0,67,0,0,42,0
13-13-35,46,49,64,36,47,0,67,0,0,42,0
13-13-45,46,49,64,34,47,0,66,0,0,43,0
13-13-55,46,48,65,34,48,0,66,0,0,44,0
13-14-05,46,49,64,39,47,0,67,0,0,41,0
13-14-15,46,48,65,35,48,0,67,0,0,43,0
13-14-25,46,48,63,35,48,0,67,0,33,43,0
13-14-35,46,49,65,33,48,0,67,0,0,40,0
13-14-45,46,49,65,37,48,0,67,0,0,40,0
13-14-55,46,48,64,0,48,0,66,0,0,40,0
13-15-05,46,48,65,0,48,0,67,0,0,42,0
13-15-15,46,49,64,0,48,0,67,0,0,41,0
13-15-25,46,49,64,0,48,0,66,0,0,41,0
13-15-35,46,49,65,0,48,0,67,0,0,42,0
13-15-45,46,49,64,0,48,0,67,0,0,40,0
13-15-55,46,49,65,0,48,0,66,0,33,40,0
13-16-05,46,48,65,0,48,0,66,0,0,41,0
13-16-15,46,49,64,0,48,0,67,0,0,42,0
13-16-25,46,49,64,0,48,0,67,0,0,41,0
13-16-35,46,49,65,0,48,0,66,0,0,41,0
13-16-45,46,49,64,0,48,0,67,0,0,41,0
13-16-55,46,49,65,0,48,0,66,0,0,42,0
13-17-05,46,49,64,0,48,0,66,0,0,41,0
13-17-15,46,49,63,0,48,0,67,0,0,42,0
13-17-25,46,49,64,0,47,0,67,0,0,41,0
13-17-35,46,49,65,0,48,0,67,0,0,42,0
13-17-45,46,49,65,0,47,0,67,0,0,42,0
13-17-55,46,49,65,0,48,0,66,0,0,42,0
13-18-05,46,49,64,0,48,0,66,0,33,42,0
13-18-15,46,49,65,0,48,0,67,0,0,41,0
13-18-25,47,49,63,0,48,0,65,0,0,40,0
13-18-35,48,48,63,0,43,0,66,0,34,39,0
13-18-45,48,48,62,0,44,0,66,0,33,39,0
13-18-55,46,47,67,0,47,0,60,0,33,41,0
13-19-05,46,45,67,0,43,0,41,0,0,42,0
13-19-15,46,44,67,0,42,0,41,0,0,41,0
13-19-25,46,47,64,0,45,0,39,0,0,42,0
13-19-35,46,47,65,0,46,0,37,0,33,40,0
13-19-45,46,46,65,0,46,0,33,0,0,41,0
13-19-55,46,46,65,0,46,0,36,0,33,40,0
13-20-05,46,51,65,0,47,0,34,0,0,40,0
13-20-15,46,49,64,0,47,0,39,0,0,38,0
13-20-25,46,50,65,0,46,0,43,0,0,41,0
13-20-35,46,51,65,0,47,0,0,0,0,40,0
13-20-45,47,49,65,0,47,0,0,0,0,40,0
13-20-55,46,49,65,0,45,0,39,0,0,41,0
13-21-05,46,49,65,0,45,0,0,0,0,40,0
13-21-15,46,50,64,0,47,0,0,0,0,39,0
13-21-25,46,49,65,0,47,0,0,0,0,39,0
13-21-35,46,49,65,0,47,0,0,0,0,41,0
13-21-45,47,44,65,0,46,0,0,0,33,41,0
13-21-55,47,46,65,0,47,0,0,0,0,38,0
13-22-05,46,46,65,0,47,0,39,0,0,38,0
13-22-15,47,45,65,0,46,0,40,0,0,38,0
13-22-25,47,45,65,0,48,0,40,0,0,37,0
13-22-35,46,45,65,0,46,0,37,0,0,37,0
13-22-45,46,46,63,0,45,0,37,0,0,40,0
13-22-55,46,48,64,0,45,0,34,0,0,40,0
13-23-05,47,46,64,0,45,0,34,0,0,40,0
13-23-15,47,48,64,0,45,0,0,0,33,40,0
13-23-25,47,49,64,0,45,0,0,0,0,40,0
13-23-35,46,48,63,0,45,0,33,0,0,41,0
13-23-45,47,48,64,0,44,0,37,0,0,43,0
13-23-55,47,47,65,0,43,0,36,0,0,43,0
13-24-05,45,51,48,0,48,0,0,0,34,42,0
13-24-15,45,49,59,0,49,0,34,0,33,41,0
13-24-25,44,49,57,0,44,0,0,0,33,43,0
13-24-35,46,49,38,0,46,0,39,0,0,42,0
13-24-45,40,54,33,0,52,0,34,0,0,42,0
13-24-55,35,47,0,0,49,0,0,0,0,42,0
13-25-05,33,41,0,0,41,0,0,0,0,36,0
13-25-15,0,34,33,0,34,0,0,0,34,34,0
13-25-25,0,36,35,0,33,0,33,0,33,0,0
13-25-35,0,35,36,43,33,0,0,0,0,33,0
13-25-45,0,33,35,34,0,0,0,0,0,0,0
13-25-55,0,33,37,34,33,0,36,0,0,0,0
13-26-05,0,35,41,34,34,0,0,0,0,33,0
13-26-15,0,0,39,35,33,0,34,0,33,0,0
13-26-25,0,33,40,37,33,0,36,0,0,33,0
13-26-35,0,33,34,34,0,0,34,0,0,0,0
13-26-45,0,35,35,33,35,0,41,0,0,33,0
13-26-55,0,33,35,0,0,0,39,0,34,0,0
13-27-05,0,33,39,0,0,0,48,0,34,0,0
13-27-15,0,0,34,0,0,0,34,0,37,0,0
13-27-25,0,0,34,0,0,0,35,0,41,0,0
13-27-35,0,36,40,0,33,0,43,0,33,0,0
13-27-45,0,0,0,0,0,0,34,0,36,0,0
13-27-55,0,0,0,0,0,0,33,0,36,0,0
13-28-05,0,0,0,0,0,0,0,0,33,0,0
13-28-15,0,0,0,0,0,0,0,0,33,0,0
13-28-45,0,0,0,0,0,0,35,0,0,0,0
13-28-55,0,0,33,0,0,0,34,0,34,0,0
13-29-05,0,0,34,0,0,0,34,0,33,0,0
13-29-15,0,0,0,0,0,0,34,0,34,0,0
13-29-25,0,0,34,0,0,0,33,0,33,0,0
13-29-35,0,0,34,0,0,0,33,0,33,0,0
13-29-45,0,0,33,0,0,0,33,0,33,0,0
13-29-55,0,0,37,0,0,0,33,0,34,0,0
13-30-05,0,0,33,0,0,0,34,0,0,0,0
13-30-15,0,0,34,0,33,0,33,0,36,0,0
13-30-25,0,0,33,0,0,0,33,0,34,0,0
13-30-35,0,34,35,33,33,0,33,0,33,0,0
13-30-45,0,38,39,33,35,0,36,0,0,34,0
13-30-55,0,34,34,33,0,0,57,0,35,0,0
13-31-05,0,34,35,0,0,0,35,0,35,0,0
13-31-15,0,34,34,0,0,0,0,0,36,0,0
13-31-25,0,34,34,0,0,0,0,0,34,33,0
13-31-35,0,36,40,33,33,0,0,0,33,33,0
13-31-45,0,36,41,33,33,0,0,0,33,33,0
13-31-55,0,45,0,0,36,0,0,0,0,34,0
13-32-05,0,40,36,0,35,0,0,0,0,35,0
13-32-15,0,37,34,0,33,0,0,0,35,33,0
13-32-25,0,36,46,0,33,0,0,0,35,33,0
13-32-35,33,37,47,0,36,0,0,0,34,34,0
13-32-45,0,0,35,0,0,0,0,0,34,0,0
13-32-55,0,0,38,0,0,0,0,0,34,0,0
13-33-05,0,0,36,33,0,0,0,0,34,0,0
13-33-15,0,0,35,38,0,0,38,0,34,0,0
13-33-25,0,0,33,35,0,0,35,0,37,0,33
13-33-35,0,34,36,0,33,0,34,0,39,0,0
13-33-45,0,0,0,0,0,0,0,0,0,0,35
13-33-55,0,0,0,0,0,0,0,0,0,0,33
13-34-05,0,0,33,0,0,0,0,0,0,0,0
13-34-15,0,33,0,0,0,0,0,0,0,0,37
13-34-35,0,0,0,0,0,0,0,0,0,0,33
13-34-45,0,0,0,0,0,0,0,0,0,0,33
13-34-55,0,0,39,0,0,0,0,0,0,0,0
13-35-05,0,0,45,0,0,0,0,0,0,0,33
13-35-15,0,0,34,0,0,0,0,0,0,0,35
13-35-25,0,0,0,0,0,0,0,0,0,0,36
13-35-35,0,0,33,0,0,0,0,0,0,0,36
13-35-45,0,0,0,0,0,0,0,0,0,0,36
13-35-55,0,0,0,0,0,0,0,0,0,0,36
13-36-05,0,0,0,0,0,0,0,0,0,0,38
13-36-15,0,33,39,0,33,0,0,0,35,0,0
13-36-25,0,33,0,0,0,0,0,0,37,0,33
13-36-35,0,0,0,0,0,0,0,0,0,0,33
13-36-45,0,34,33,0,0,0,0,0,46,0,0
13-36-55,0,0,34,0,0,0,0,0,38,0,0
13-37-05,0,34,37,0,33,0,0,0,39,0,33
13-37-15,0,33,34,0,0,0,0,0,36,33,0
13-37-25,0,33,35,0,0,0,0,0,34,0,0
13-37-35,0,34,35,0,33,0,0,0,34,0,0
13-37-45,0,36,47,0,35,0,0,0,0,33,0
13-37-55,0,34,36,0,34,0,0,0,0,34,0
13-38-05,0,34,39,0,34,0,0,0,33,33,0
13-38-15,0,36,34,0,33,0,0,0,33,0,0
13-38-25,0,36,37,33,0,0,0,0,38,0,0
13-38-35,0,34,34,0,34,0,0,0,34,0,0
13-38-45,0,37,38,0,34,0,0,0,35,0,0
13-38-55,0,38,35,0,0,0,0,0,0,0,0
13-39-05,0,38,37,0,0,0,0,0,0,0,0
13-39-15,0,38,34,0,0,0,0,0,34,0,0
13-39-25,0,34,35,33,0,0,0,0,36,0,0
13-39-35,0,38,39,0,37,0,0,0,0,33,0
13-39-45,0,37,0,0,34,0,0,0,0,34,0
13-39-55,0,34,34,33,0,0,0,0,35,0,0
13-40-05,0,0,33,0,0,0,0,0,0,0,0
13-40-15,0,34,35,0,0,0,0,0,34,33,0
13-40-25,0,38,40,0,34,0,0,0,33,33,0
13-40-35,0,33,34,35,0,0,0,0,40,0,0
13-40-45,0,0,0,0,0,0,0,0,41,0,0
13-40-55,0,0,35,0,0,0,0,0,34,0,0
13-41-05,0,33,33,36,0,0,0,0,40,0,0
13-41-15,0,0,0,0,0,0,0,0,34,0,33
13-41-25,0,33,35,34,33,0,0,0,36,0,0
13-41-35,0,34,0,0,37,0,0,0,0,33,0
13-41-45,0,33,34,0,0,0,0,0,0,0,0
13-41-55,0,33,35,0,0,0,0,0,0,0,0
13-42-05,0,34,48,0,0,0,0,0,0,0,0
13-42-15,0,34,38,0,0,0,0,0,38,0,0
13-42-25,0,35,34,0,0,0,0,0,33,0,0
13-42-35,0,34,33,0,0,0,0,0,33,0,0
13-42-45,0,45,37,0,34,0,0,0,36,35,0
13-42-55,0,40,0,0,33,0,0,0,33,34,0
13-43-05,0,37,37,0,0,0,0,0,37,33,0
13-43-15,0,35,34,0,35,0,0,0,0,34,0
13-43-25,0,0,37,43,0,0,0,0,36,0,0
13-43-35,0,33,35,33,0,0,0,0,35,0,0
13-43-45,0,0,33,0,0,0,0,0,34,0,0
13-43-55,0,0,0,0,0,0,0,0,33,0,0
13-44-05,0,0,33,33,0,0,0,0,33,0,0
13-44-15,0,0,33,34,0,0,0,0,38,0,0
13-44-25,0,35,41,0,34,0,0,0,33,33,0
13-44-35,0,35,33,0,34,0,0,0,33,33,0
13-44-45,0,34,0,0,0,0,0,0,0,0,0
13-44-55,0,34,34,0,0,0,0,0,33,33,0
13-45-05,0,34,34,0,0,0,0,0,34,0,0
13-45-15,0,35,36,0,0,0,0,0,35,0,0
13-45-25,0,34,33,0,33,0,0,0,36,33,0
13-45-35,0,34,35,0,33,0,0,0,35,0,0
13-45-45,0,37,34,0,0,0,0,0,36,0,0
13-45-55,0,35,0,0,0,0,0,0,0,0,0
13-46-05,0,37,34,0,33,0,0,0,33,33,0
13-46-15,0,35,34,0,34,0,0,0,0,0,0
13-46-25,0,35,36,0,34,0,0,0,0,33,0
13-46-35,0,37,36,0,0,0,0,0,0,0,0
13-46-45,0,35,39,0,33,0,0,0,37,0,0
13-46-55,0,34,39,0,0,0,0,0,34,0,0
13-47-05,0,33,34,0,0,0,0,0,34,0,0
13-47-15,0,35,36,0,0,0,0,0,33,33,0
13-47-25,0,36,37,0,33,0,0,0,34,36,0
13-47-35,0,41,36,0,36,0,0,0,0,34,0
13-47-45,0,0,37,33,0,0,0,0,37,0,0
13-47-55,0,34,42,37,0,0,0,0,41,33,0
13-48-05,0,39,0,0,34,0,0,0,33,33,0
13-48-15,0,40,0,0,34,0,0,0,0,33,0
13-48-25,0,39,0,0,34,0,0,0,0,33,0
13-48-35,0,36,33,0,35,0,0,0,33,0,0
13-48-45,0,43,0,0,35,0,0,0,0,33,0
13-48-55,0,41,0,0,34,0,0,0,0,34,0
13-49-05,0,33,0,0,33,0,0,0,33,0,0
13-49-15,0,34,0,0,35,0,0,0,0,0,0
13-49-25,0,35,0,0,0,0,0,0,0,0,0
13-49-35,0,34,0,0,34,0,0,0,34,33,0
13-49-45,0,39,0,0,34,0,0,0,34,34,0
13-49-55,0,34,0,0,34,0,0,0,0,0,0
13-50-05,0,35,0,0,34,0,0,0,0,34,0
13-50-15,0,37,0,0,34,0,0,0,34,0,0
13-50-25,0,33,36,40,0,0,0,0,36,0,0
13-50-35,0,35,34,0,0,0,0,0,34,0,0
13-50-45,0,39,33,0,36,0,0,0,0,35,0
13-50-55,0,36,0,0,35,0,0,0,35,34,0
13-51-05,0,36,33,0,34,0,0,0,35,34,0
13-51-15,0,0,33,34,0,0,0,0,37,0,33
13-51-25,0,33,34,0,0,0,0,0,39,0,33
13-51-35,0,33,38,0,33,0,0,0,42,0,33
13-51-45,0,34,0,0,33,0,0,0,34,0,0
13-51-55,0,33,0,0,0,0,0,0,0,0,0
13-52-05,0,0,0,0,0,0,0,0,33,0,0
13-52-15,0,0,36,0,0,0,0,0,34,0,0
13-53-55,0,33,33,0,0,0,0,0,0,0,0
13-54-05,0,33,33,0,0,0,0,0,0,0,0
13-54-15,0,33,36,0,0,0,0,0,35,0,0
13-54-25,0,0,34,0,0,0,0,0,0,0,0
13-54-35,0,34,36,33,0,0,0,0,34,0,0
13-54-45,0,35,34,0,34,0,0,0,35,33,0
13-54-55,0,34,38,0,0,0,0,0,33,0,0
13-55-05,0,33,45,0,0,0,0,0,0,0,0
13-55-15,0,33,34,0,0,0,0,0,0,0,0
13-55-35,0,0,33,0,0,0,0,0,0,0,0
13-55-45,0,35,0,0,0,0,0,0,37,0,0
13-55-55,0,37,34,0,33,0,0,0,34,0,0
13-56-05,0,34,0,0,33,0,0,0,35,34,0
13-56-15,0,33,0,0,0,0,0,0,34,0,0
13-56-25,0,0,0,33,0,0,0,0,34,0,0
13-56-35,0,0,0,35,0,0,0,0,36,0,0
13-56-45,0,0,39,0,0,0,0,0,0,0,0
13-57-05,0,0,33,0,0,0,0,0,0,0,0
13-57-15,0,0,39,0,0,0,0,0,0,0,0
13-57-25,0,0,37,0,0,0,0,0,0,0,36
13-57-35,0,0,42,34,0,0,0,0,0,0,34
13-57-45,0,0,35,34,0,0,0,0,0,0,33
13-57-55,0,33,39,40,0,0,0,0,36,0,40
13-58-05,0,33,34,37,33,0,0,0,41,0,35
13-58-15,0,0,44,35,0,0,0,0,34,0,0
13-58-25,0,0,49,35,0,0,0,0,35,0,0
13-58-35,0,34,50,34,0,0,0,0,35,0,0
13-58-45,0,33,34,0,34,0,0,0,33,0,0
13-58-55,0,34,33,0,0,0,0,0,34,0,0
13-59-05,0,33,0,0,34,0,0,0,0,0,0
13-59-15,0,38,0,0,33,0,0,0,0,35,0
13-59-25,0,38,0,0,37,0,0,0,0,34,0
13-59-35,0,37,0,0,35,0,0,0,0,34,0
13-59-45,0,38,0,0,35,0,0,0,0,34,0
13-59-55,0,35,0,0,36,0,0,0,0,35,0
14-00-05,0,35,0,0,35,0,0,0,0,35,0
14-00-15,0,36,0,0,37,0,0,0,0,35,0
14-00-25,0,34,0,0,37,0,0,0,0,0,0
14-00-35,0,36,0,0,38,0,0,0,0,35,0
14-00-45,0,37,0,0,38,0,0,0,0,35,0
14-00-55,0,34,35,0,34,0,0,0,35,0,0
14-01-05,0,36,33,0,34,0,0,0,35,33,0
14-01-15,0,33,34,0,0,0,0,0,35,0,0
14-01-25,0,33,33,0,0,0,0,0,34,0,0
14-01-35,0,0,37,0,0,0,0,0,36,0,0
14-01-45,0,0,0,0,34,0,0,0,0,0,0
14-01-55,0,34,33,0,0,0,0,0,0,0,0
14-02-15,0,37,34,34,0,0,0,0,34,34,0
14-02-25,0,33,34,0,0,0,0,0,33,0,0
14-02-35,0,0,34,0,0,0,0,0,34,0,0
14-02-45,0,37,34,33,0,0,0,0,33,39,0
14-02-55,0,36,33,0,0,0,0,0,0,37,0
14-03-05,0,0,0,0,0,0,0,0,36,33,0
14-03-15,0,0,33,0,0,0,0,0,36,0,0
14-03-25,0,33,39,40,0,0,0,0,36,0,0
14-03-35,0,0,38,0,0,0,0,0,33,0,0
